,241,247,274,286,287,288,297,299,301,311,314,327,329,332,334,340,343,349,350,923,929,932,948,951,952,953,954,955,956,957,958,959,969,972,973,977,979,984,986,993,1001,1015,1016,1025,1032,1053,1060,1061,1062,1065,1069,1070,1074,1075,1082,1083,1084,1090,1096,1099,1104,1107,1110,1111,1129,1130,1132,1133,1136,1141,1143,1145
max_flood_level_w_5_05,0,7,17,0,0,10,9,7,11,2,0,3,2,3,12,15,16,11,0,8,0,16,6,2,15,20,21,10,9,12,4,3,10,2,12,4,12,17,8,6,4,14,14,0,10,3,3,5,19,18,4,10,5,11,9,7,8,7,11,1,0,17,2,19,0,5,21,12,14,7,0,21
max_flood_level_w_5_10,1,7,15,2,0,10,7,6,10,3,0,2,4,4,11,15,12,11,0,0,0,10,3,0,12,12,15,2,1,5,0,0,2,0,4,0,10,10,0,3,0,7,7,0,2,0,0,1,12,12,0,1,0,5,0,0,5,0,3,0,0,13,0,14,0,0,15,8,8,0,0,18
max_flood_level_w_5_15,0,5,15,0,0,9,8,5,10,0,0,0,0,0,10,14,12,9,0,8,1,16,5,2,12,20,21,11,10,12,4,3,10,3,12,4,9,17,8,6,4,14,14,0,10,2,6,4,19,18,7,10,4,11,9,5,7,6,11,1,0,17,4,18,2,7,20,10,13,7,0,21
max_flood_level_w_5_25,0,3,13,0,0,7,6,4,9,0,0,0,0,0,8,12,10,8,0,6,0,14,3,0,11,16,19,8,9,9,2,0,8,0,10,0,7,16,7,5,0,14,12,0,8,0,3,3,18,15,5,10,2,11,5,2,6,0,10,0,0,16,2,15,0,2,19,8,12,6,0,19
max_flood_level_wnw_5_05,0,6,16,0,0,9,9,6,10,0,0,1,0,0,11,14,14,10,0,10,1,18,5,3,13,21,21,12,11,14,5,5,12,4,13,5,10,19,10,6,6,16,14,1,11,4,4,5,21,19,7,12,6,12,11,8,7,8,13,2,1,17,2,19,3,9,21,10,14,8,5,21
max_flood_level_wnw_5_10,0,1,8,0,0,4,4,1,7,0,0,0,0,0,3,11,10,7,0,5,0,12,2,0,10,16,15,7,8,8,0,0,6,0,9,0,7,15,5,4,0,12,7,0,6,0,0,2,17,13,4,7,1,7,4,0,4,0,8,0,0,12,0,13,0,0,15,7,8,4,0,18
max_flood_level_wnw_5_15,0,7,17,0,0,11,9,7,11,0,0,1,0,1,12,15,18,11,0,10,1,18,6,3,16,21,21,12,11,14,5,5,12,4,14,5,13,19,11,6,6,16,14,1,12,4,6,5,21,19,8,12,6,11,11,8,8,8,14,2,1,17,5,19,3,9,21,12,14,9,5,21
max_flood_level_wnw_5_25,5,11,17,3,0,14,5,8,8,7,0,7,9,7,13,17,18,15,1,6,0,17,6,3,16,21,19,8,1,14,3,1,8,0,10,2,13,15,7,2,5,11,11,0,11,4,0,3,18,19,0,7,6,3,11,8,7,8,10,0,0,13,0,17,0,7,19,12,11,4,5,21
max_flood_level_nw_5_05,0,0,8,0,0,3,5,1,8,0,0,0,0,0,3,9,9,6,0,7,0,14,1,0,9,14,19,10,10,8,1,0,8,0,11,0,5,17,7,5,0,14,12,0,7,0,4,3,18,14,8,10,0,12,2,0,3,0,10,0,0,17,2,14,0,2,19,6,12,7,0,18
max_flood_level_nw_5_10,1,6,10,2,0,8,5,4,8,3,0,1,2,3,7,12,11,10,0,0,0,9,1,0,10,12,15,1,0,4,0,0,1,0,3,0,7,9,0,1,0,6,7,0,0,0,0,0,11,12,0,0,0,3,0,0,3,0,2,0,0,12,0,13,0,0,15,6,7,0,0,16
max_flood_level_nw_5_15,0,4,13,0,0,7,7,4,9,0,0,0,0,0,9,13,11,8,0,9,0,16,4,2,12,20,21,11,10,12,4,3,11,2,12,2,7,18,9,6,4,16,14,0,10,2,4,4,20,18,7,10,4,12,9,5,7,6,12,1,0,17,2,18,0,7,21,9,14,7,0,21
max_flood_level_nw_5_25,0,4,13,0,0,8,5,4,8,0,0,1,0,0,8,13,16,9,0,8,0,16,5,2,12,20,19,10,9,12,3,1,9,1,11,2,10,17,8,5,4,14,12,0,10,2,4,3,19,18,5,10,4,7,9,6,6,8,11,0,0,15,2,16,0,7,19,10,11,7,3,21
max_flood_level_nnw_5_05,5,11,18,3,1,14,9,10,12,7,0,7,9,7,13,18,15,15,1,0,0,9,3,0,15,12,15,1,0,4,0,0,1,0,3,0,12,9,0,1,0,6,7,0,0,0,0,1,11,12,0,0,0,3,0,0,5,0,2,0,0,12,0,14,0,0,15,8,7,0,0,17
max_flood_level_nnw_5_10,0,5,14,0,0,9,7,5,8,0,0,0,0,0,9,13,16,9,0,10,1,18,6,3,13,21,21,12,12,14,5,5,12,4,14,5,12,19,11,6,6,16,14,1,12,4,6,5,21,19,8,12,6,11,11,8,8,8,14,2,1,17,5,19,3,9,21,10,14,9,5,21
max_flood_level_nnw_5_15,0,6,15,0,0,9,7,6,9,0,0,2,2,2,11,14,12,10,0,6,0,16,3,1,12,19,20,8,8,11,3,0,8,0,10,1,8,15,7,4,3,13,13,0,8,2,0,3,18,17,3,7,4,11,8,4,5,5,9,0,0,17,0,17,0,4,20,9,13,5,3,20
max_flood_level_nnw_5_25,0,0,8,0,0,3,5,1,8,0,0,0,0,0,3,9,9,6,0,2,0,10,1,0,9,12,16,7,8,4,0,0,3,0,7,0,5,14,2,2,0,12,8,0,0,0,0,1,15,12,4,7,0,11,0,0,3,0,4,0,0,13,0,13,0,0,16,6,8,4,0,16
