,241,247,274,286,287,288,297,299,301,311,314,327,329,332,334,340,343,349,350,923,929,932,948,951,952,953,954,955,956,957,958,959,969,972,973,977,979,984,986,993,1001,1015,1016,1025,1032,1053,1060,1061,1062,1065,1069,1070,1074,1075,1082,1083,1084,1090,1096,1099,1104,1107,1110,1111,1129,1130,1132,1133,1136,1141,1143,1145
max_flood_level_w_5_05,0,5,13,0,0,7,6,4,8,0,0,2,0,0,8,12,12,8,0,7,0,16,3,2,12,20,21,10,9,12,3,1,9,0,11,2,8,17,8,3,4,14,13,0,10,3,0,3,19,18,3,9,6,11,9,7,5,8,11,0,0,17,0,17,0,7,21,9,13,7,5,20
max_flood_level_w_5_10,1,7,16,0,0,10,7,7,9,3,0,3,4,3,11,15,16,11,0,5,0,14,4,1,15,19,19,7,2,11,2,0,7,0,9,1,12,14,6,2,3,11,11,0,8,2,0,3,17,16,2,6,4,5,8,6,5,7,8,0,0,15,0,16,0,4,19,9,11,4,4,19
max_flood_level_w_5_15,5,11,18,3,1,14,11,10,13,7,0,7,9,7,13,18,18,15,1,5,0,16,6,2,16,20,19,6,1,12,3,1,7,0,7,2,13,14,6,5,4,8,12,0,8,3,0,3,17,18,0,2,4,5,9,8,8,8,8,0,0,17,0,19,0,4,20,12,12,0,4,21
max_flood_level_w_5_25,0,0,8,0,0,3,5,1,8,0,0,0,0,0,3,9,9,6,0,10,1,17,3,2,9,20,21,12,12,12,4,3,11,3,14,4,5,19,10,6,5,16,14,0,11,2,6,4,21,18,8,12,5,12,9,3,6,6,13,1,0,17,4,17,2,7,21,7,14,9,1,21
max_flood_level_wnw_5_05,1,7,16,0,1,10,9,7,11,1,1,2,5,3,12,15,10,11,0,1,0,10,1,0,12,12,19,2,2,4,0,0,2,0,4,0,7,10,1,2,0,7,12,0,0,0,0,2,12,13,0,1,2,11,0,0,5,0,4,0,0,17,0,16,0,0,19,7,11,0,0,18
max_flood_level_wnw_5_10,0,9,17,0,0,13,9,8,11,3,0,4,4,3,13,15,16,12,0,6,0,16,5,3,15,20,20,8,6,12,4,1,8,1,10,2,12,15,7,4,4,12,13,0,10,3,0,3,18,18,2,7,5,7,9,7,6,8,10,0,0,17,0,18,0,5,20,10,13,5,5,21
max_flood_level_wnw_5_15,1,7,15,0,0,10,6,6,8,4,0,4,4,3,11,15,17,11,0,6,0,16,5,1,15,20,18,7,5,12,2,0,8,0,10,1,13,15,7,4,3,12,11,0,10,2,0,3,17,17,3,7,4,5,9,7,6,7,9,0,0,13,0,16,0,4,19,10,11,4,4,20
max_flood_level_wnw_5_25,1,9,18,0,0,13,9,8,11,4,0,4,5,4,13,17,17,14,0,6,0,16,5,2,16,20,19,7,5,12,3,1,8,1,9,2,13,15,7,5,4,12,12,0,10,2,0,3,18,18,3,7,4,7,9,7,7,7,9,0,0,17,0,18,0,5,20,10,12,4,3,21
max_flood_level_nw_5_05,1,7,17,0,0,10,8,7,11,3,0,5,5,4,12,15,16,11,0,6,0,15,5,1,15,19,20,7,6,12,3,0,7,0,9,1,12,15,6,4,3,12,12,0,8,2,0,4,17,18,2,7,5,10,8,6,7,6,9,0,0,17,0,18,0,2,20,10,13,4,4,21
max_flood_level_nw_5_10,0,1,8,0,0,4,5,1,8,0,0,0,0,0,3,9,10,7,0,6,0,14,1,0,9,16,18,7,8,9,1,0,7,0,10,0,6,15,6,2,0,12,11,0,7,0,0,1,17,15,4,7,2,10,5,1,3,4,9,0,0,13,0,14,0,4,18,6,9,5,0,18
max_flood_level_nw_5_15,0,7,17,0,0,11,11,7,13,0,0,1,0,3,13,17,16,12,0,8,1,16,6,3,15,20,20,10,9,12,5,4,9,3,11,4,13,17,8,6,4,14,13,0,10,2,6,4,19,18,5,9,2,10,9,7,8,6,11,1,0,17,5,18,3,7,20,10,13,7,0,21
max_flood_level_nw_5_25,0,3,10,0,0,6,5,2,8,0,0,0,0,0,6,11,12,7,0,8,0,16,3,2,10,20,20,10,9,12,3,1,10,0,12,2,7,17,8,3,4,14,12,0,10,2,0,3,19,18,4,10,6,11,9,6,5,8,11,0,0,15,0,16,0,7,20,8,12,7,5,20
max_flood_level_nnw_5_05,0,1,10,0,0,5,6,1,8,0,0,0,0,0,6,11,10,7,0,8,0,16,3,2,10,20,21,11,10,12,4,1,10,1,12,2,6,18,8,5,4,14,13,0,10,2,4,3,20,18,7,10,4,11,8,3,5,5,11,0,0,17,2,16,0,7,20,7,13,7,1,20
max_flood_level_nnw_5_10,0,6,14,0,0,10,7,6,10,2,0,1,2,3,11,14,11,11,0,0,0,10,2,0,12,12,15,2,1,4,0,0,2,0,4,0,8,10,0,1,0,7,7,0,0,0,0,0,12,12,0,0,0,5,0,0,3,0,3,0,0,12,0,13,0,0,15,7,7,0,0,16
max_flood_level_nnw_5_15,1,11,17,0,0,14,9,8,11,4,0,4,5,4,13,17,16,14,0,2,0,14,4,2,15,19,19,2,1,9,2,0,5,0,5,1,12,10,3,1,4,7,11,0,7,2,0,1,15,16,0,1,4,3,8,6,5,8,4,0,0,15,0,16,0,4,19,9,9,0,4,19
max_flood_level_nnw_5_25,0,1,14,0,0,4,8,4,11,0,0,0,0,0,9,13,9,7,0,8,0,16,3,0,10,16,21,11,11,9,3,1,9,2,12,1,6,18,8,6,0,16,14,0,9,0,6,5,19,16,8,10,2,12,5,2,8,0,11,0,0,17,4,18,0,0,21,9,14,7,0,21
