,241,247,274,286,287,288,297,299,301,311,314,327,329,332,334,340,343,349,350,923,929,932,948,951,952,953,954,955,956,957,958,959,969,972,973,977,979,984,986,993,1001,1015,1016,1025,1032,1053,1060,1061,1062,1065,1069,1070,1074,1075,1082,1083,1084,1090,1096,1099,1104,1107,1110,1111,1129,1130,1132,1133,1136,1141,1143,1145
max_flood_level_w_5_05,0,7,15,0,0,10,7,6,9,2,0,2,0,2,11,14,16,11,0,7,0,16,5,2,13,20,19,8,7,12,3,1,8,0,11,2,12,16,7,4,4,13,12,0,10,2,1,3,18,18,4,9,4,7,9,7,6,8,10,0,0,15,1,16,0,7,19,10,11,5,4,20
max_flood_level_w_5_10,5,11,18,3,0,14,8,10,10,7,0,7,9,7,13,18,18,15,1,4,0,14,6,1,16,20,16,3,1,12,2,0,5,0,5,1,13,10,3,3,3,7,8,0,8,2,0,3,13,16,0,1,4,3,8,7,7,8,4,0,0,13,0,16,0,0,18,12,8,0,4,20
max_flood_level_w_5_15,0,7,17,0,0,11,8,7,11,2,0,3,2,3,13,15,18,11,0,10,1,18,6,3,16,21,21,12,10,14,5,5,11,4,13,5,13,19,11,6,6,16,14,1,12,4,4,5,21,19,7,12,6,11,11,8,8,8,14,2,1,17,4,19,3,9,21,12,14,8,5,21
max_flood_level_w_5_25,0,6,13,0,0,9,6,5,8,2,0,2,0,2,9,14,16,10,0,7,0,16,5,1,13,20,19,8,8,12,3,1,8,0,10,2,10,17,7,4,4,13,12,0,10,2,1,3,18,18,4,9,4,7,9,6,6,8,10,0,0,15,0,16,0,5,19,10,11,5,4,20
max_flood_level_wnw_5_05,0,7,16,0,0,10,8,7,11,2,0,3,4,3,12,15,15,11,0,6,0,16,5,1,15,20,20,8,8,12,3,1,8,0,10,2,10,15,7,5,3,13,12,0,9,2,0,4,18,18,3,7,4,10,8,6,7,5,10,0,0,17,0,18,0,4,20,10,13,5,1,21
max_flood_level_wnw_5_10,0,6,16,0,0,9,7,6,10,2,0,2,4,3,11,15,14,11,0,6,0,14,4,0,13,16,19,7,7,9,2,0,7,0,9,0,10,15,6,5,0,12,11,0,8,0,0,3,17,15,3,7,2,9,5,3,7,0,9,0,0,15,0,16,0,0,19,10,11,4,0,20
max_flood_level_wnw_5_15,1,7,13,0,0,9,6,6,8,3,0,2,4,3,9,13,12,10,0,0,0,10,1,0,12,12,16,2,1,5,0,0,2,0,4,0,8,10,0,1,0,7,7,0,0,0,0,0,12,12,0,0,2,3,0,1,3,0,3,0,0,12,0,13,0,0,15,6,7,0,0,16
max_flood_level_wnw_5_25,0,6,13,0,0,9,7,5,10,0,0,1,2,3,9,14,10,10,0,1,0,10,2,0,11,12,16,2,2,4,0,0,2,0,4,0,7,10,0,2,0,7,8,0,0,0,0,1,12,12,0,2,0,9,0,0,4,0,4,0,0,13,0,14,0,0,16,7,8,0,0,17
max_flood_level_nw_5_05,0,6,16,0,0,9,9,6,11,0,0,1,0,1,11,14,11,11,0,6,0,16,3,1,12,19,21,8,9,12,3,1,8,1,10,2,8,16,7,5,4,14,14,0,8,2,1,3,18,18,4,7,2,11,8,3,6,5,10,0,0,17,1,18,0,5,21,9,13,6,0,20
max_flood_level_nw_5_10,0,3,13,0,0,5,7,4,10,0,0,0,0,0,8,12,9,8,0,6,0,14,2,0,10,16,20,8,9,9,2,0,7,0,10,0,6,16,6,5,0,14,12,0,6,0,0,3,18,15,4,9,2,12,4,1,5,0,9,0,0,17,0,16,0,0,20,7,13,5,0,19
max_flood_level_nw_5_15,1,6,15,0,0,9,7,6,10,2,0,2,4,3,11,14,11,10,0,0,0,10,2,0,12,12,16,2,2,4,0,0,2,0,4,0,7,10,0,2,0,7,8,0,0,0,0,1,12,12,0,1,0,7,0,0,5,0,3,0,0,13,0,14,0,0,16,7,8,0,0,18
max_flood_level_nw_5_25,0,7,15,0,0,10,9,6,11,0,1,1,4,3,11,15,10,11,0,0,0,10,2,0,12,12,19,2,1,4,0,0,2,0,4,0,7,10,1,2,0,8,11,0,0,0,0,1,12,13,0,1,0,10,0,0,4,0,4,0,0,15,0,15,0,0,18,7,11,0,0,18
max_flood_level_nnw_5_05,0,8,18,0,1,11,11,8,13,0,1,1,4,3,13,17,10,12,0,0,0,10,3,0,13,12,18,2,1,4,0,0,2,0,4,0,7,10,0,4,0,7,12,0,0,0,0,1,12,12,0,0,0,11,0,0,5,0,3,0,0,17,0,16,0,0,18,7,11,0,0,18
max_flood_level_nnw_5_10,0,4,14,0,0,7,7,4,9,0,0,0,0,0,9,13,14,8,0,10,1,18,5,3,12,21,21,12,12,14,5,5,12,4,14,5,10,19,11,6,6,16,14,1,12,4,6,5,21,19,8,12,6,11,11,8,8,8,14,2,1,17,4,19,3,9,21,10,14,9,5,21
max_flood_level_nnw_5_15,0,6,15,0,0,10,9,6,11,0,0,0,0,0,11,13,11,10,0,6,1,16,3,3,12,20,20,8,7,12,4,1,8,1,10,4,9,15,7,2,5,14,13,0,10,3,3,1,18,18,4,7,4,10,9,5,5,8,10,0,0,17,2,16,0,7,20,9,13,7,4,19
max_flood_level_nnw_5_25,2,11,17,2,0,14,8,10,10,7,0,7,5,6,13,18,18,15,0,6,0,16,6,2,16,20,19,7,2,12,3,1,8,0,9,2,13,15,7,4,4,11,11,0,10,2,0,3,17,18,2,7,4,3,9,8,7,8,9,0,0,15,0,17,0,5,19,12,11,4,4,21
