,241,247,274,286,287,288,297,299,301,311,314,327,329,332,334,340,343,349,350,923,929,932,948,951,952,953,954,955,956,957,958,959,969,972,973,977,979,984,986,993,1001,1015,1016,1025,1032,1053,1060,1061,1062,1065,1069,1070,1074,1075,1082,1083,1084,1090,1096,1099,1104,1107,1110,1111,1129,1130,1132,1133,1136,1141,1143,1145
max_flood_level_w_5_05,2,7,15,2,0,10,7,7,10,4,0,3,5,4,11,15,12,11,0,0,0,10,2,0,12,12,15,2,1,4,0,0,2,0,4,0,9,10,0,2,0,7,7,0,0,0,0,1,12,12,0,0,0,3,0,0,4,0,3,0,0,12,0,14,0,0,15,7,7,0,0,17
max_flood_level_w_5_10,1,7,16,0,0,10,7,7,9,3,0,3,4,3,11,15,16,11,0,5,0,14,3,1,15,19,19,7,5,11,2,0,7,0,9,0,12,14,6,3,3,11,11,0,8,1,0,3,17,16,2,6,4,5,8,5,5,7,8,0,0,15,0,16,0,4,19,9,11,4,3,19
max_flood_level_w_5_15,0,3,14,0,0,6,9,4,11,0,0,0,0,0,10,13,10,8,0,10,1,17,4,3,12,20,21,12,11,12,5,4,11,4,13,4,7,19,10,6,5,16,14,1,10,3,6,4,21,19,8,12,4,12,9,4,7,5,13,2,1,17,4,19,3,7,21,9,14,8,0,21
max_flood_level_w_5_25,0,4,13,0,0,7,5,4,8,0,0,2,0,1,8,13,14,9,0,7,0,16,3,0,12,19,19,10,9,12,2,0,8,0,11,0,9,17,7,5,0,14,12,0,10,1,1,4,18,16,4,10,4,10,8,4,6,5,10,0,0,15,0,16,0,4,19,9,12,5,0,20
max_flood_level_wnw_5_05,0,4,13,0,0,7,6,4,9,1,0,1,4,3,9,13,10,9,0,1,0,10,1,0,10,12,16,2,2,4,0,0,2,0,4,0,7,10,0,2,0,7,8,0,0,0,0,1,12,12,0,2,0,9,0,0,4,0,4,0,0,13,0,14,0,0,16,6,8,0,0,17
max_flood_level_wnw_5_10,0,1,8,0,0,3,4,1,7,0,0,0,0,0,3,11,10,7,0,7,0,15,2,0,10,16,19,10,10,11,1,0,8,0,11,0,6,17,7,5,0,14,12,0,8,0,2,4,18,15,5,10,3,11,5,2,5,0,10,0,0,15,0,15,0,2,19,7,11,6,0,19
max_flood_level_wnw_5_15,0,7,16,0,0,10,9,7,11,1,0,2,4,3,11,15,12,11,0,6,0,14,4,0,13,16,19,7,8,9,2,0,7,0,9,1,9,15,6,6,0,13,12,0,7,0,0,3,17,16,3,7,2,11,5,3,7,0,9,0,0,17,0,17,0,0,19,9,13,4,0,20
max_flood_level_wnw_5_25,0,9,17,0,0,13,9,7,11,2,0,2,0,3,13,15,17,12,0,8,0,17,5,3,15,21,21,10,7,14,5,3,10,2,11,4,13,17,8,4,5,14,14,0,11,4,2,3,19,19,3,9,5,7,10,8,7,8,11,1,0,17,2,18,0,7,21,10,13,7,5,21
max_flood_level_nw_5_05,0,7,16,0,0,10,7,7,11,2,0,2,0,3,12,15,16,11,0,9,1,16,6,2,15,20,20,10,9,12,4,4,10,3,12,4,13,17,8,6,4,14,13,0,11,2,4,4,19,18,7,10,4,10,9,7,8,7,11,1,0,17,4,18,0,7,20,12,13,7,0,21
max_flood_level_nw_5_10,0,7,16,0,0,10,8,7,10,0,0,2,0,3,11,15,16,11,0,8,0,16,5,3,15,20,20,10,9,12,4,3,9,2,11,4,12,17,8,5,5,14,13,0,10,3,3,3,19,18,4,9,5,10,9,7,7,8,11,1,0,17,2,18,0,7,20,10,13,7,4,21
max_flood_level_nw_5_15,0,7,15,0,0,10,7,6,9,2,0,2,2,3,11,14,14,11,0,5,0,14,3,0,12,16,18,7,5,9,2,0,6,0,8,0,10,14,6,2,3,11,11,0,7,0,0,1,17,16,2,6,3,6,5,3,5,5,8,0,0,15,0,15,0,2,19,9,11,4,3,19
max_flood_level_nw_5_25,2,11,18,0,1,14,11,10,13,4,1,4,5,6,13,17,12,15,0,0,0,10,3,0,15,12,18,1,0,4,0,0,1,0,3,0,10,9,0,1,0,6,10,0,0,0,0,0,11,13,0,0,0,5,0,1,4,0,2,0,0,15,0,15,0,0,18,8,8,0,0,17
max_flood_level_nnw_5_05,0,1,10,0,0,5,4,2,7,0,0,0,0,0,5,11,12,7,0,10,0,17,4,3,11,20,20,12,10,14,4,3,11,2,13,4,9,19,10,6,5,14,13,0,11,3,4,4,21,18,8,12,6,11,10,7,6,8,13,1,0,16,2,17,0,7,20,9,13,8,4,21
max_flood_level_nnw_5_10,1,9,17,0,0,11,9,8,11,4,0,5,5,4,12,15,15,12,0,2,0,12,3,0,15,16,19,2,1,9,1,0,3,0,5,0,10,11,2,2,0,7,11,0,5,0,0,1,13,15,0,1,2,6,5,3,5,5,4,0,0,15,0,16,0,0,19,9,11,0,1,19
max_flood_level_nnw_5_15,0,6,14,0,0,9,6,6,8,2,0,2,0,3,10,14,16,11,0,7,0,16,5,1,13,20,19,8,8,12,2,1,8,0,10,2,12,16,7,5,3,13,11,0,10,1,2,3,18,16,3,9,4,6,8,6,6,6,10,0,0,15,1,16,0,5,19,10,11,5,1,20
max_flood_level_nnw_5_25,0,6,15,0,0,9,7,6,9,1,0,2,2,3,11,14,12,10,0,5,0,14,3,0,12,16,19,7,6,9,2,0,7,0,9,0,9,15,6,4,0,12,12,0,7,0,0,3,17,15,2,7,2,10,5,3,5,1,8,0,0,15,0,16,0,0,19,9,11,4,0,19
