,241,247,274,286,287,288,297,299,301,311,314,327,329,332,334,340,343,349,350,923,929,932,948,951,952,953,954,955,956,957,958,959,969,972,973,977,979,984,986,993,1001,1015,1016,1025,1032,1053,1060,1061,1062,1065,1069,1070,1074,1075,1082,1083,1084,1090,1096,1099,1104,1107,1110,1111,1129,1130,1132,1133,1136,1141,1143,1145
max_flood_level_w_5_05,0,6,16,0,0,9,9,6,11,0,0,1,0,0,11,14,12,10,0,10,1,18,5,3,13,21,21,12,11,14,5,5,12,4,13,5,10,19,11,6,5,16,14,1,11,4,6,5,21,19,8,12,6,12,10,8,8,8,14,2,1,17,4,19,3,7,21,10,14,8,4,21
max_flood_level_w_5_10,0,4,10,0,0,7,5,2,8,0,0,0,0,0,6,11,15,8,0,10,1,17,5,3,12,21,20,12,10,14,5,4,11,3,13,4,10,19,10,5,6,14,13,0,11,3,6,4,21,19,8,12,6,10,10,8,6,8,13,1,0,16,4,17,2,9,20,10,13,8,5,21
max_flood_level_w_5_15,0,6,15,0,0,9,7,6,9,0,0,1,0,0,11,14,15,10,0,10,0,18,5,3,13,21,21,12,10,14,5,4,11,3,13,4,10,19,10,6,6,14,14,0,11,4,4,4,21,19,7,10,6,11,10,8,7,8,13,1,0,17,2,19,2,7,21,10,14,8,5,21
max_flood_level_w_5_25,1,11,18,0,0,14,8,10,10,7,0,5,5,6,13,18,18,15,0,7,0,16,6,3,16,21,19,8,5,14,4,3,9,1,10,4,13,15,8,4,5,12,12,0,11,3,0,3,18,19,3,7,6,3,10,8,7,8,10,0,0,15,1,18,0,7,19,12,12,5,5,21
max_flood_level_wnw_5_05,0,4,13,0,0,7,6,4,9,0,0,0,0,0,8,12,10,8,0,5,0,12,2,0,10,14,18,7,7,6,0,0,6,0,8,0,7,14,5,4,0,12,11,0,5,0,0,3,17,13,3,7,1,10,2,1,5,0,8,0,0,15,0,14,0,0,18,7,11,4,0,18
max_flood_level_wnw_5_10,1,6,14,2,0,9,6,6,9,4,0,2,4,3,10,14,12,11,0,0,0,10,2,0,12,12,15,2,1,4,0,0,2,0,4,0,9,10,0,1,0,6,7,0,0,0,0,1,12,12,0,0,0,3,0,0,3,0,3,0,0,12,0,13,0,0,15,7,7,0,0,16
max_flood_level_wnw_5_15,0,1,13,0,0,5,6,3,8,0,0,0,0,0,7,12,15,7,0,10,1,18,6,3,12,21,21,12,12,14,5,5,12,4,14,5,10,19,11,6,6,16,14,1,12,4,6,5,21,19,8,12,6,12,11,8,8,8,14,2,1,17,5,19,3,9,21,12,14,9,4,21
max_flood_level_wnw_5_25,1,6,15,0,0,9,6,6,9,2,0,2,2,3,10,14,15,11,0,5,0,12,3,0,12,16,16,6,5,9,0,0,5,0,7,0,10,14,3,4,0,11,8,0,6,0,0,3,15,13,2,6,1,5,5,2,6,0,7,0,0,13,0,14,0,0,16,9,8,3,0,19
max_flood_level_nw_5_05,5,11,17,2,1,14,9,8,11,5,0,5,9,7,13,17,15,14,0,0,0,10,2,0,15,12,16,1,0,4,0,0,1,0,3,0,10,9,0,1,0,6,8,0,0,0,0,0,11,13,0,0,0,3,0,2,3,0,2,0,0,13,0,14,0,0,16,8,8,0,0,17
max_flood_level_nw_5_10,0,4,11,0,0,7,7,4,10,0,0,0,0,0,8,12,9,8,0,4,0,12,1,0,10,14,19,7,6,6,0,0,6,0,7,0,6,14,3,2,0,12,12,0,2,0,0,1,15,13,2,6,2,11,0,0,3,0,7,0,0,15,0,15,0,0,19,6,11,4,0,18
max_flood_level_nw_5_15,5,11,18,3,1,14,9,10,11,7,0,7,9,7,13,18,17,15,1,0,0,10,3,0,16,12,16,1,0,4,0,0,1,0,3,0,13,9,0,1,0,6,8,0,0,0,0,0,11,13,0,0,1,3,0,2,5,0,2,0,0,13,0,15,0,0,16,9,7,0,0,18
max_flood_level_nw_5_25,0,1,10,0,0,5,6,2,8,0,0,0,0,0,6,11,10,7,0,8,0,16,3,0,10,19,19,10,10,12,3,1,9,1,11,1,7,17,8,5,3,14,12,0,10,0,4,3,18,16,7,10,2,11,8,2,5,4,11,0,0,15,2,15,0,5,19,8,12,7,0,19
max_flood_level_nnw_5_05,0,5,13,0,0,8,6,5,9,0,0,0,0,0,9,14,12,9,0,8,0,16,5,1,12,20,19,10,10,12,3,1,9,2,11,2,10,17,8,6,4,14,12,0,10,1,6,4,19,18,7,10,2,10,9,4,7,5,11,0,0,16,4,16,0,5,19,10,12,7,0,21
max_flood_level_nnw_5_10,0,0,8,0,0,3,5,1,8,0,0,0,0,0,3,9,9,6,0,10,1,17,3,1,9,20,21,12,12,12,4,3,11,3,13,2,6,19,10,6,4,16,14,0,11,2,6,4,21,18,8,12,4,12,9,3,6,4,13,1,0,17,5,17,2,7,21,8,14,9,0,21
max_flood_level_nnw_5_15,0,6,15,0,0,9,7,6,9,0,0,1,0,0,11,14,15,10,0,9,0,17,5,3,13,20,21,11,10,12,4,3,11,2,12,4,10,17,9,6,5,14,14,0,11,3,3,4,20,19,5,10,5,11,9,7,7,8,12,1,0,17,2,18,0,7,21,10,13,7,4,21
max_flood_level_nnw_5_25,0,1,10,0,0,4,7,1,9,0,0,0,0,0,5,11,9,7,0,8,0,16,2,0,10,16,20,10,10,9,2,1,8,0,11,0,5,17,7,6,0,14,13,0,8,0,4,4,19,16,7,10,2,12,5,1,6,0,11,0,0,17,2,16,0,2,20,7,13,7,0,20
