,241,247,274,286,287,288,297,299,301,311,314,327,329,332,334,340,343,349,350,923,929,932,948,951,952,953,954,955,956,957,958,959,969,972,973,977,979,984,986,993,1001,1015,1016,1025,1032,1053,1060,1061,1062,1065,1069,1070,1074,1075,1082,1083,1084,1090,1096,1099,1104,1107,1110,1111,1129,1130,1132,1133,1136,1141,1143,1145
max_flood_level_w_5_05,0,3,13,0,0,6,7,4,11,0,0,0,0,0,9,13,9,8,0,6,0,12,2,0,10,14,19,7,9,8,1,0,7,0,9,0,6,15,6,6,0,14,12,0,5,0,1,3,17,14,4,7,1,12,2,0,6,0,9,0,0,17,0,16,0,0,19,7,13,4,0,19
max_flood_level_w_5_10,0,1,11,0,0,5,6,2,9,0,0,0,0,0,6,11,11,7,0,10,1,17,5,3,11,21,21,12,11,14,5,4,11,4,13,4,8,19,10,6,5,16,14,1,11,3,6,4,21,19,8,12,5,11,10,6,7,8,13,2,1,17,5,17,3,7,21,9,14,9,1,21
max_flood_level_w_5_15,0,0,8,0,0,3,6,1,8,0,0,0,0,0,3,9,9,6,0,6,0,14,1,0,9,14,19,8,9,8,1,0,7,0,10,0,5,15,6,3,0,14,12,0,6,0,2,1,18,14,5,9,1,11,2,0,3,0,9,0,0,15,0,14,0,2,19,6,11,5,0,17
max_flood_level_w_5_25,0,4,14,0,0,7,8,5,11,0,0,1,0,0,10,13,10,8,0,7,0,16,3,1,12,19,21,10,9,12,3,1,8,0,11,2,7,17,7,5,3,14,14,0,9,2,1,4,19,18,4,9,4,12,8,3,6,4,10,0,0,17,0,18,0,5,21,9,13,7,0,20
max_flood_level_wnw_5_05,0,7,15,0,0,10,7,6,9,1,0,2,0,1,11,14,17,11,0,9,0,17,6,3,15,21,21,11,9,14,5,4,11,3,12,5,13,18,10,5,6,14,13,0,12,4,4,4,20,19,5,10,6,7,11,8,7,8,13,1,0,17,2,18,0,9,21,10,13,7,5,21
max_flood_level_wnw_5_10,0,7,15,0,0,10,8,7,10,1,0,2,2,3,11,15,12,11,0,5,0,14,3,0,13,16,19,7,5,9,2,0,6,0,8,0,10,14,5,3,3,11,12,0,7,1,0,2,17,16,2,6,2,9,5,3,5,5,8,0,0,16,0,16,0,2,19,9,11,4,1,19
max_flood_level_wnw_5_15,0,1,8,0,0,5,6,1,8,0,0,0,0,0,5,11,9,7,0,0,0,9,1,0,9,12,15,2,1,4,0,0,1,0,4,0,5,9,0,1,0,7,7,0,0,0,0,0,11,12,0,0,0,7,0,0,3,0,2,0,0,12,0,13,0,0,15,6,7,0,0,16
max_flood_level_wnw_5_25,5,11,18,3,0,14,7,10,10,7,0,7,9,7,13,18,18,15,1,5,0,14,6,0,16,20,18,6,1,12,2,0,6,0,7,1,13,14,5,4,0,7,10,0,8,2,0,3,15,16,0,6,4,3,8,7,7,7,7,0,0,13,0,17,0,0,19,12,11,0,3,21
max_flood_level_nw_5_05,0,4,13,0,0,7,6,4,9,0,0,1,0,1,9,13,12,9,0,6,0,14,3,0,12,16,19,8,8,9,2,0,7,0,10,0,8,15,7,4,0,13,12,0,8,0,0,3,17,15,4,7,2,10,5,3,5,1,9,0,0,15,0,15,0,2,19,9,11,5,0,19
max_flood_level_nw_5_10,0,6,16,0,0,9,9,7,13,0,0,1,2,3,11,15,10,11,0,1,0,10,2,0,12,12,18,2,5,4,0,0,2,0,4,0,7,10,1,4,0,8,11,0,0,0,0,1,12,12,2,2,0,10,0,0,5,0,4,0,0,16,0,15,0,0,18,7,11,0,0,18
max_flood_level_nw_5_15,0,3,11,0,0,6,5,2,8,0,0,0,0,0,6,12,10,8,0,5,0,12,2,0,10,16,16,7,8,8,0,0,7,0,9,0,7,15,6,4,0,12,8,0,6,0,1,3,17,13,3,7,1,9,5,1,5,0,8,0,0,13,0,14,0,0,17,7,9,4,0,18
max_flood_level_nw_5_25,0,4,13,0,0,7,5,4,8,0,0,1,0,0,8,12,15,8,0,10,0,17,5,3,12,21,21,12,10,14,4,4,11,2,13,4,10,19,10,6,5,14,14,0,11,3,4,4,21,19,7,10,6,11,10,8,7,8,13,1,0,17,2,17,0,7,21,10,13,8,5,21
max_flood_level_nnw_5_05,0,7,15,0,0,10,6,6,8,2,0,2,0,2,11,14,16,11,0,7,0,16,5,3,13,20,19,10,8,12,3,1,9,0,11,2,12,17,8,4,5,13,12,0,10,2,1,3,19,18,4,9,5,6,9,7,6,8,10,0,0,15,1,16,0,7,19,10,11,6,5,21
max_flood_level_nnw_5_10,1,7,16,0,1,10,9,7,11,3,0,3,5,4,12,15,12,11,0,0,0,10,2,0,12,12,16,2,1,5,0,0,2,0,4,0,9,10,0,2,0,7,8,0,0,0,0,1,12,13,0,0,0,7,0,1,5,0,3,0,0,15,0,15,0,0,17,8,8,0,0,18
max_flood_level_nnw_5_15,0,0,8,0,0,3,4,1,7,0,0,0,0,0,3,9,10,6,0,7,0,15,2,0,9,16,19,10,9,11,2,0,8,0,11,0,6,17,7,4,3,14,11,0,9,0,4,3,18,15,7,10,2,11,5,2,5,1,10,0,0,13,2,14,0,5,19,7,11,7,0,19
max_flood_level_nnw_5_25,0,0,8,0,0,3,6,1,8,0,0,0,0,0,3,9,9,6,0,8,0,16,1,0,9,16,21,10,11,9,2,0,9,0,12,0,5,17,7,4,0,16,14,0,8,0,2,3,19,16,7,10,3,12,4,0,3,0,11,0,0,17,0,16,0,4,21,6,13,7,0,19
