,241,247,274,286,287,288,297,299,301,311,314,327,329,332,334,340,343,349,350,923,929,932,948,951,952,953,954,955,956,957,958,959,969,972,973,977,979,984,986,993,1001,1015,1016,1025,1032,1053,1060,1061,1062,1065,1069,1070,1074,1075,1082,1083,1084,1090,1096,1099,1104,1107,1110,1111,1129,1130,1132,1133,1136,1141,1143,1145
max_flood_level_w_5_05,0,6,13,0,0,9,5,5,8,2,0,1,0,1,9,13,16,10,0,7,0,16,5,2,12,20,19,8,8,12,3,1,8,0,11,2,12,16,7,3,4,13,12,0,10,2,1,3,18,18,4,9,5,5,9,7,5,8,10,0,0,13,0,16,0,7,19,10,11,6,4,20
max_flood_level_w_5_10,0,6,13,0,0,9,7,5,9,0,0,0,0,0,9,13,11,9,0,4,0,14,2,0,11,16,19,7,5,9,2,0,6,0,8,0,7,14,5,1,3,11,11,0,6,0,0,1,17,15,2,6,2,7,5,2,3,5,8,0,0,15,0,15,0,4,19,7,11,4,3,18
max_flood_level_w_5_15,1,7,15,0,0,9,6,6,9,4,0,5,5,4,11,15,12,11,0,4,0,12,3,0,12,16,18,6,5,8,0,0,3,0,7,0,9,14,2,3,0,11,11,0,5,0,0,3,13,13,0,6,2,7,2,2,5,0,4,0,0,13,0,16,0,0,19,9,11,0,0,19
max_flood_level_w_5_25,0,1,13,0,0,5,7,3,10,0,0,0,0,0,7,12,10,7,0,9,1,16,3,1,11,20,21,11,11,12,4,3,11,2,12,2,7,18,9,6,4,16,14,0,10,2,6,4,20,18,8,12,3,12,8,3,7,4,12,1,0,17,4,17,2,5,21,9,14,7,0,21
max_flood_level_wnw_5_05,1,6,15,0,0,9,8,6,11,1,0,1,4,3,11,14,10,11,0,0,0,9,1,0,11,12,15,1,1,4,0,0,1,0,3,0,7,9,0,1,0,7,7,0,0,0,0,0,11,12,0,0,0,6,0,0,3,0,2,0,0,13,0,13,0,0,15,6,7,0,0,16
max_flood_level_wnw_5_10,0,0,8,0,0,3,6,1,9,0,0,0,0,0,3,9,9,6,0,8,0,15,2,0,9,16,20,10,11,9,2,1,9,1,12,1,5,17,7,6,0,14,13,0,8,0,6,3,19,15,8,10,2,12,5,0,5,0,11,0,0,17,2,15,0,4,19,6,13,7,0,19
max_flood_level_wnw_5_15,0,4,13,0,0,7,7,4,9,0,0,1,0,0,9,13,10,9,0,6,0,14,2,0,11,16,19,8,9,9,2,0,7,0,10,0,7,15,6,4,0,13,12,0,8,0,0,3,18,15,3,7,2,11,5,2,5,0,9,0,0,17,0,16,0,0,19,8,12,4,0,19
max_flood_level_wnw_5_25,0,1,10,0,0,5,6,2,8,0,0,0,0,0,6,11,9,7,0,2,0,10,1,0,10,12,16,6,6,4,0,0,3,0,7,0,6,14,2,3,0,11,8,0,2,0,0,1,13,12,3,6,0,10,0,0,3,0,4,0,0,13,0,13,0,0,16,6,8,3,0,17
max_flood_level_nw_5_05,1,6,15,2,0,9,6,6,9,4,0,3,5,4,11,15,12,11,0,2,0,10,3,0,12,14,16,2,2,6,0,0,2,0,4,0,10,10,1,3,0,7,8,0,2,0,0,2,12,13,0,2,1,5,2,2,5,0,4,0,0,13,0,14,0,0,16,8,8,0,0,18
max_flood_level_nw_5_10,0,6,15,0,0,9,6,6,9,2,0,2,0,2,10,14,16,11,0,9,0,17,6,2,15,20,20,11,10,12,4,3,11,2,12,4,12,18,9,6,4,14,12,0,11,3,4,4,20,18,7,10,5,9,9,8,7,8,12,1,0,17,2,17,0,7,20,10,13,7,1,21
max_flood_level_nw_5_15,0,5,13,0,0,8,7,4,9,0,0,0,0,0,9,13,12,9,0,8,0,16,3,2,12,20,20,10,9,12,3,1,9,1,11,2,9,17,8,4,4,14,13,0,10,2,2,3,19,18,4,9,4,11,9,5,5,8,11,0,0,17,1,17,0,7,20,9,13,7,4,20
max_flood_level_nw_5_25,2,11,18,2,1,14,11,10,13,3,1,3,9,7,13,18,10,15,0,0,0,9,3,0,15,12,16,1,0,4,0,0,1,0,3,0,9,9,0,3,0,6,8,0,0,0,0,1,11,12,0,0,0,9,0,0,5,0,2,0,0,16,0,15,0,0,16,7,8,0,0,17
max_flood_level_nnw_5_05,5,9,17,3,1,11,11,8,13,4,1,4,9,7,13,17,11,14,0,0,0,9,1,0,13,12,15,1,0,4,0,0,1,0,3,0,8,9,0,1,0,6,7,0,0,0,0,0,11,12,0,0,0,5,0,0,3,0,2,0,0,13,0,14,0,0,15,7,7,0,0,16
max_flood_level_nnw_5_10,0,5,13,0,0,9,9,4,11,0,0,0,0,0,9,13,10,9,0,5,0,14,2,0,11,16,19,7,6,9,2,0,7,0,9,0,7,14,6,3,0,12,12,0,6,0,1,1,17,15,3,7,1,11,5,1,4,0,8,0,0,17,0,15,0,4,19,7,11,4,0,18
max_flood_level_nnw_5_15,1,9,17,0,0,13,9,8,11,4,0,4,4,4,13,15,16,14,0,5,0,16,5,2,15,20,20,7,2,12,3,1,7,0,9,2,12,14,6,2,4,11,12,0,8,2,0,3,17,18,0,6,4,6,9,7,6,8,8,0,0,17,0,17,0,5,20,10,12,4,5,20
max_flood_level_nnw_5_25,0,6,14,0,0,9,6,5,8,0,0,1,0,0,10,14,16,10,0,9,0,17,5,3,13,21,21,11,9,14,5,4,11,2,12,4,12,18,10,5,5,14,14,0,11,3,3,4,20,19,7,10,6,10,10,8,6,8,12,1,0,17,2,18,0,7,21,10,13,7,5,21
