,241,247,274,286,287,288,297,299,301,311,314,327,329,332,334,340,343,349,350,923,929,932,948,951,952,953,954,955,956,957,958,959,969,972,973,977,979,984,986,993,1001,1015,1016,1025,1032,1053,1060,1061,1062,1065,1069,1070,1074,1075,1082,1083,1084,1090,1096,1099,1104,1107,1110,1111,1129,1130,1132,1133,1136,1141,1143,1145
max_flood_level_w_5_05,2,8,18,2,1,11,11,8,13,3,0,2,5,6,13,18,11,14,0,0,0,9,3,0,15,12,16,2,1,4,0,0,1,0,3,0,9,10,0,5,0,7,8,0,0,0,0,1,11,12,0,0,0,7,0,0,6,0,2,0,0,15,0,15,0,0,16,8,9,0,0,18
max_flood_level_w_5_10,0,4,13,0,0,8,6,4,8,0,0,0,0,0,9,13,12,9,0,7,0,16,3,1,12,19,19,10,9,12,3,1,8,0,11,1,9,17,7,5,3,14,12,0,10,1,3,3,18,17,5,9,4,10,8,4,6,5,10,0,0,15,2,16,0,5,19,9,12,6,0,20
max_flood_level_w_5_15,0,7,15,0,0,10,6,6,8,3,0,3,2,3,11,15,17,11,0,7,0,16,5,1,15,20,19,8,8,12,3,1,8,0,10,2,12,17,7,5,3,13,12,0,10,2,1,4,18,18,3,9,4,6,9,7,7,7,10,0,0,15,0,16,0,5,19,10,11,5,1,21
max_flood_level_w_5_25,0,6,15,0,0,9,7,6,10,2,0,2,2,3,11,14,12,11,0,5,0,14,3,0,12,16,18,7,6,9,0,0,6,0,8,0,9,15,5,4,0,11,11,0,6,0,0,3,17,15,3,7,2,7,5,2,5,0,8,0,0,15,0,15,0,0,18,9,11,4,0,19
max_flood_level_wnw_5_05,0,6,13,0,0,9,6,5,8,2,0,2,0,2,9,13,12,9,0,6,0,14,3,0,12,19,19,7,6,9,2,0,7,0,9,0,9,15,6,2,0,12,11,0,8,0,0,3,17,15,3,7,4,7,5,3,5,5,8,0,0,13,0,15,0,2,19,8,11,4,3,19
max_flood_level_wnw_5_10,0,6,16,0,0,9,8,6,11,0,0,2,0,3,11,15,14,11,0,8,0,16,5,1,15,20,20,10,10,12,4,3,9,2,11,2,10,17,8,6,4,14,13,0,10,2,4,4,19,18,5,10,4,11,9,7,8,5,11,1,0,17,2,18,0,5,21,10,13,7,0,21
max_flood_level_wnw_5_15,0,6,15,0,0,9,8,6,11,0,0,0,0,1,11,14,12,10,0,6,0,14,3,0,12,16,19,8,9,9,2,1,8,0,10,1,9,16,7,5,0,14,12,0,8,0,3,3,18,16,4,9,2,11,5,2,6,1,9,0,0,17,2,16,0,2,19,9,12,5,0,20
max_flood_level_wnw_5_25,0,6,15,0,0,9,6,6,9,2,0,2,0,3,10,14,15,10,0,8,0,16,5,0,13,20,19,10,9,12,3,1,8,0,11,1,10,17,7,6,3,14,12,0,10,1,2,4,18,17,4,10,4,10,8,6,7,5,10,0,0,15,1,16,0,4,19,10,12,6,0,21
max_flood_level_nw_5_05,1,8,17,0,0,10,9,7,11,2,0,4,5,4,12,15,14,11,0,5,0,14,3,0,15,16,20,7,5,9,2,0,7,0,8,0,10,15,6,4,0,12,12,0,7,1,0,3,17,16,2,6,3,11,5,4,7,4,8,0,0,17,0,17,0,0,20,10,13,4,0,20
max_flood_level_nw_5_10,2,7,14,3,0,10,6,6,8,4,0,2,4,3,10,15,15,11,0,0,0,10,3,0,12,12,15,2,0,4,0,0,2,0,4,0,10,9,0,1,0,6,7,0,0,0,0,0,11,12,0,0,0,3,0,0,3,0,3,0,0,12,0,13,0,0,15,7,7,0,0,16
max_flood_level_nw_5_15,0,7,17,0,0,10,9,7,11,2,0,2,4,3,12,15,12,11,0,5,0,14,3,0,13,16,19,7,5,9,2,0,6,0,8,0,10,14,5,4,0,11,12,0,6,0,0,3,17,16,2,6,2,10,5,3,6,0,8,0,0,17,0,17,0,0,19,9,12,4,0,19
max_flood_level_nw_5_25,0,3,10,0,0,5,7,3,9,0,1,0,2,1,6,12,9,8,0,0,0,9,1,0,9,12,15,1,1,4,0,0,1,0,3,0,5,9,0,1,0,6,7,0,0,0,0,0,11,12,0,0,0,9,0,0,3,0,2,0,0,12,0,13,0,0,15,6,7,0,0,16
max_flood_level_nnw_5_05,0,5,14,0,0,9,9,5,11,0,0,0,0,0,11,13,10,9,0,6,0,15,3,1,12,16,20,8,9,11,3,1,8,0,10,1,7,15,7,4,3,14,13,0,8,1,1,3,18,17,3,7,2,11,5,2,5,5,9,0,0,17,0,16,0,5,20,8,13,5,0,19
max_flood_level_nnw_5_10,0,1,10,0,0,4,7,2,10,0,0,0,0,0,6,11,9,7,0,5,0,11,1,0,9,12,19,7,9,5,0,0,6,0,9,0,5,15,5,5,0,14,12,0,2,0,1,3,17,13,4,7,0,12,0,0,5,0,8,0,0,17,0,15,0,0,19,6,12,5,0,18
max_flood_level_nnw_5_15,2,8,15,2,0,11,7,7,8,5,0,4,5,4,11,15,16,12,0,2,0,14,3,0,15,16,16,2,1,9,0,0,3,0,5,0,12,10,2,1,0,7,8,0,6,0,0,1,13,15,0,1,3,3,5,4,5,6,4,0,0,12,0,14,0,0,17,9,8,0,4,19
max_flood_level_nnw_5_25,0,7,16,0,0,10,9,7,11,0,0,1,0,0,12,15,12,11,0,9,1,17,5,3,15,20,21,11,10,12,5,4,11,3,12,4,10,18,9,6,5,14,14,0,11,3,4,4,20,19,5,10,5,11,9,7,7,8,12,1,0,17,2,19,2,7,21,10,14,7,4,21
